query	target	evalue	bits	prob	alntmscore	qtmscore	ttmscore	lddt	qcov	tcov	qlen	tlen	batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q3JLL8-F1-model_v6	3.345E-19	517	1.000	7.156E-01	5.982E-01	6.624E-01	5.250E-01	0.930	0.922	546	489	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-P47771-F1-model_v6	7.919E-19	517	1.000	7.373E-01	6.174E-01	6.635E-01	5.264E-01	0.925	0.895	546	506	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q2BN77-F1-model_v6	2.969E-18	516	1.000	7.568E-01	6.127E-01	7.242E-01	5.414E-01	0.912	0.956	546	456	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q8X9W5-F1-model_v6	6.665E-19	516	1.000	7.375E-01	6.010E-01	6.861E-01	5.204E-01	0.916	0.928	546	474	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-B9JBA3-F1-model_v6	8.883E-19	516	1.000	7.480E-01	6.198E-01	6.902E-01	5.199E-01	0.932	0.920	546	487	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-P28810-F1-model_v6	1.254E-18	516	1.000	7.517E-01	6.241E-01	6.819E-01	5.247E-01	0.929	0.903	546	497	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-P49189-3-F1-model_v6	4.722E-19	516	1.000	7.310E-01	6.047E-01	6.353E-01	5.193E-01	0.930	0.861	546	518	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-A6UVT6-F1-model_v6	1.123E-19	515	1.000	7.213E-01	5.872E-01	6.811E-01	4.928E-01	0.921	0.942	546	465	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-B5Z0W0-F1-model_v6	5.610E-19	515	1.000	7.333E-01	5.979E-01	6.823E-01	5.186E-01	0.916	0.928	546	474	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-A7N2Q0-F1-model_v6	3.752E-19	515	1.000	7.223E-01	5.996E-01	6.691E-01	5.182E-01	0.932	0.924	546	486	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-A4VKC2-F1-model_v6	2.510E-19	515	1.000	7.170E-01	5.974E-01	6.607E-01	5.122E-01	0.930	0.918	546	490	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q488Y0-F1-model_v6	3.543E-19	515	1.000	7.329E-01	6.113E-01	6.733E-01	5.090E-01	0.930	0.915	546	492	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-B7GYG4-F1-model_v6	2.237E-19	514	1.000	7.171E-01	5.984E-01	6.610E-01	5.093E-01	0.929	0.918	546	490	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q4K4K8-F1-model_v6	7.059E-19	514	1.000	7.431E-01	6.217E-01	6.876E-01	5.154E-01	0.930	0.922	546	490	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-B7V5R4-F1-model_v6	3.345E-19	514	1.000	7.194E-01	6.036E-01	6.663E-01	5.159E-01	0.930	0.922	546	490	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-B1XDF5-F1-model_v6	7.059E-19	513	1.000	7.337E-01	5.979E-01	6.829E-01	5.185E-01	0.916	0.928	546	474	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q1RBX3-F1-model_v6	8.387E-19	513	1.000	7.379E-01	6.016E-01	6.869E-01	5.199E-01	0.916	0.928	546	474	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-B2TCJ9-F1-model_v6	2.112E-19	513	1.000	7.098E-01	5.914E-01	6.542E-01	5.096E-01	0.930	0.918	546	489	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-B1J2K9-F1-model_v6	7.477E-19	513	1.000	7.435E-01	6.190E-01	6.852E-01	5.143E-01	0.929	0.918	546	490	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-O69497-F1-model_v6	5.297E-19	512	1.000	7.332E-01	5.974E-01	7.020E-01	5.112E-01	0.910	0.956	546	457	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-A4WAR9-F1-model_v6	5.001E-19	512	1.000	7.312E-01	5.960E-01	6.806E-01	5.107E-01	0.916	0.928	546	474	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-A9M9H7-F1-model_v6	3.144E-18	512	1.000	7.559E-01	6.233E-01	6.941E-01	5.349E-01	0.930	0.916	546	487	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-A5VPA5-F1-model_v6	2.499E-18	512	1.000	7.535E-01	6.221E-01	6.926E-01	5.320E-01	0.930	0.916	546	487	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-A3P6B0-F1-model_v6	5.297E-19	512	1.000	7.152E-01	5.979E-01	6.620E-01	5.238E-01	0.929	0.922	546	489	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q8ZGV9-F1-model_v6	2.982E-19	512	1.000	7.187E-01	6.010E-01	6.649E-01	5.088E-01	0.930	0.922	546	490	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-A4TNP1-F1-model_v6	2.815E-19	512	1.000	7.187E-01	6.009E-01	6.648E-01	5.092E-01	0.930	0.922	546	490	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-B7UJG5-F1-model_v6	2.370E-19	512	1.000	7.195E-01	6.020E-01	6.660E-01	5.049E-01	0.930	0.922	546	490	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q8P5D8-F1-model_v6	5.610E-19	512	1.000	7.240E-01	6.072E-01	6.708E-01	5.196E-01	0.930	0.922	546	490	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q29228-F1-model_v6	7.059E-19	512	1.000	7.304E-01	6.032E-01	6.622E-01	5.196E-01	0.930	0.903	546	494	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-B7N4K1-F1-model_v6	7.919E-19	511	1.000	7.310E-01	5.955E-01	6.802E-01	5.196E-01	0.916	0.928	546	474	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q63BL0-F1-model_v6	1.770E-18	511	1.000	7.568E-01	6.179E-01	6.890E-01	5.184E-01	0.912	0.905	546	486	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-P42236-F1-model_v6	6.293E-19	511	1.000	7.408E-01	6.114E-01	6.787E-01	5.080E-01	0.916	0.912	546	488	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-B7I896-F1-model_v6	2.815E-19	511	1.000	7.141E-01	5.984E-01	6.610E-01	5.092E-01	0.930	0.922	546	490	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q9JLJ2-2-F1-model_v6	7.059E-19	511	1.000	7.346E-01	6.060E-01	6.368E-01	5.138E-01	0.930	0.861	546	518	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-A8A002-F1-model_v6	7.919E-19	510	1.000	7.294E-01	5.943E-01	6.786E-01	5.179E-01	0.916	0.928	546	474	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q32FQ5-F1-model_v6	1.328E-18	510	1.000	7.443E-01	6.066E-01	6.928E-01	5.198E-01	0.916	0.928	546	474	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-B1IS15-F1-model_v6	8.387E-19	510	1.000	7.326E-01	5.972E-01	6.820E-01	5.170E-01	0.916	0.928	546	474	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-B7L6F9-F1-model_v6	8.883E-19	510	1.000	7.337E-01	5.980E-01	6.829E-01	5.185E-01	0.916	0.928	546	474	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q8FHK7-F1-model_v6	1.118E-18	509	1.000	7.373E-01	6.012E-01	6.864E-01	5.182E-01	0.916	0.928	546	474	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-B6IAI9-F1-model_v6	8.883E-19	509	1.000	7.329E-01	5.975E-01	6.822E-01	5.167E-01	0.916	0.928	546	474	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q0T431-F1-model_v6	8.883E-19	509	1.000	7.324E-01	5.971E-01	6.815E-01	5.174E-01	0.916	0.928	546	474	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q92YD2-F1-model_v6	7.884E-18	509	1.000	7.733E-01	6.240E-01	7.032E-01	5.385E-01	0.912	0.904	546	481	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q70DU8-F1-model_v6	1.060E-19	509	1.000	6.963E-01	6.111E-01	6.842E-01	4.988E-01	0.991	0.983	546	484	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-B2HV80-F1-model_v6	2.658E-19	509	1.000	7.126E-01	5.948E-01	6.570E-01	5.048E-01	0.929	0.918	546	490	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-B1JSQ9-F1-model_v6	5.001E-19	509	1.000	7.227E-01	6.041E-01	6.685E-01	5.110E-01	0.930	0.922	546	490	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-A7FKL5-F1-model_v6	2.658E-19	509	1.000	7.146E-01	5.997E-01	6.619E-01	5.041E-01	0.930	0.922	546	490	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-A1AB46-F1-model_v6	1.254E-18	508	1.000	7.377E-01	6.014E-01	6.867E-01	5.194E-01	0.916	0.928	546	474	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-H2IFE7-F1-model_v6	2.103E-18	508	1.000	7.472E-01	6.092E-01	6.863E-01	5.238E-01	0.912	0.915	546	480	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q8NMB0-F1-model_v6	8.387E-19	508	1.000	7.279E-01	5.951E-01	6.658E-01	5.163E-01	0.918	0.911	546	484	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q9L4K1-F1-model_v6	5.001E-19	508	1.000	7.177E-01	5.954E-01	6.597E-01	5.123E-01	0.929	0.916	546	489	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q9HTJ1-F1-model_v6	3.752E-19	508	1.000	7.145E-01	5.992E-01	6.619E-01	5.084E-01	0.930	0.922	546	490	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q8PPG7-F1-model_v6	2.982E-19	508	1.000	7.124E-01	5.977E-01	6.600E-01	5.060E-01	0.930	0.922	546	490	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q8FKI8-F1-model_v6	3.158E-19	508	1.000	7.168E-01	5.997E-01	6.635E-01	5.036E-01	0.930	0.922	546	490	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q2YV11-F1-model_v6	4.458E-19	508	1.000	7.264E-01	6.017E-01	6.600E-01	5.052E-01	0.927	0.905	546	495	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-B7MUN0-F1-model_v6	9.965E-19	507	1.000	7.295E-01	5.941E-01	6.786E-01	5.183E-01	0.916	0.928	546	474	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q0THX6-F1-model_v6	1.184E-18	507	1.000	7.340E-01	5.984E-01	6.828E-01	5.189E-01	0.916	0.928	546	474	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-C6DD82-F1-model_v6	6.665E-19	507	1.000	7.297E-01	5.954E-01	6.789E-01	5.092E-01	0.916	0.928	546	474	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-A7ZLN7-F1-model_v6	1.254E-18	507	1.000	7.331E-01	5.976E-01	6.821E-01	5.192E-01	0.916	0.928	546	474	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-A9AN00-F1-model_v6	5.001E-19	507	1.000	7.122E-01	5.959E-01	6.596E-01	5.149E-01	0.930	0.922	546	489	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q3BXK7-F1-model_v6	4.722E-19	507	1.000	7.153E-01	6.008E-01	6.629E-01	5.121E-01	0.930	0.922	546	490	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q1C931-F1-model_v6	4.209E-19	507	1.000	7.168E-01	5.995E-01	6.632E-01	5.075E-01	0.930	0.922	546	490	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-A3M365-F1-model_v6	1.407E-18	507	1.000	7.337E-01	6.116E-01	6.763E-01	5.210E-01	0.929	0.918	546	490	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q4L919-F1-model_v6	5.610E-19	507	1.000	7.343E-01	6.105E-01	6.666E-01	5.023E-01	0.927	0.903	546	497	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-A5F3A7-F1-model_v6	2.658E-19	507	1.000	7.155E-01	6.002E-01	6.443E-01	4.991E-01	0.927	0.895	546	506	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-A7GPH3-F1-model_v6	4.438E-18	506	1.000	7.587E-01	6.191E-01	6.906E-01	5.290E-01	0.912	0.905	546	486	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q02DY9-F1-model_v6	3.543E-19	506	1.000	7.137E-01	5.987E-01	6.611E-01	5.042E-01	0.930	0.922	546	490	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q15Y60-F1-model_v6	1.883E-19	506	1.000	7.089E-01	5.938E-01	6.567E-01	4.958E-01	0.932	0.922	546	490	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q0TKW0-F1-model_v6	3.345E-19	506	1.000	7.156E-01	5.991E-01	6.626E-01	5.015E-01	0.930	0.922	546	490	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q2G1J0-F1-model_v6	9.409E-19	506	1.000	7.345E-01	6.083E-01	6.673E-01	5.109E-01	0.927	0.905	546	495	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-P46329-F1-model_v6	5.968E-20	505	1.000	6.906E-01	5.653E-01	6.821E-01	4.824E-01	0.914	0.989	546	445	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-P0DXC7-F1-model_v6	1.883E-19	505	1.000	7.109E-01	5.829E-01	6.695E-01	4.913E-01	0.925	0.938	546	470	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-B7LR95-F1-model_v6	1.578E-18	505	1.000	7.341E-01	5.984E-01	6.829E-01	5.195E-01	0.916	0.928	546	474	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-A8GHZ8-F1-model_v6	5.297E-19	505	1.000	7.251E-01	5.923E-01	6.759E-01	5.026E-01	0.916	0.928	546	474	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q1CFR8-F1-model_v6	3.543E-19	505	1.000	7.135E-01	5.979E-01	6.604E-01	5.026E-01	0.930	0.922	546	490	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q9P7K9-F1-model_v6	3.769E-20	505	1.000	6.609E-01	6.089E-01	6.350E-01	4.953E-01	0.993	0.960	546	522	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-B7URJ0-F1-model_v6	1.671E-18	504	1.000	7.334E-01	5.974E-01	6.823E-01	5.192E-01	0.916	0.928	546	474	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-B1LFH3-F1-model_v6	1.770E-18	504	1.000	7.350E-01	5.990E-01	6.842E-01	5.198E-01	0.916	0.928	546	474	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q7MF13-F1-model_v6	6.293E-19	504	1.000	7.156E-01	5.969E-01	6.645E-01	5.123E-01	0.932	0.924	546	486	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-A9VF06-F1-model_v6	3.957E-18	504	1.000	7.584E-01	6.190E-01	6.904E-01	5.208E-01	0.912	0.905	546	486	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q4UYN4-F1-model_v6	7.477E-19	504	1.000	7.152E-01	6.006E-01	6.629E-01	5.149E-01	0.930	0.922	546	490	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-B5Y007-F1-model_v6	6.665E-19	504	1.000	7.203E-01	6.032E-01	6.667E-01	5.090E-01	0.930	0.922	546	490	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q2FK94-F1-model_v6	1.770E-18	504	1.000	7.401E-01	6.130E-01	6.724E-01	5.170E-01	0.927	0.905	546	495	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q8CN24-F1-model_v6	2.982E-19	504	1.000	7.250E-01	6.030E-01	6.583E-01	4.887E-01	0.927	0.903	546	497	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q4A0E7-F1-model_v6	1.118E-18	504	1.000	7.421E-01	6.175E-01	6.522E-01	5.051E-01	0.921	0.870	546	514	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-A8AGJ9-F1-model_v6	3.957E-18	503	1.000	7.450E-01	6.046E-01	6.900E-01	5.296E-01	0.912	0.924	546	474	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q8YFY0-F1-model_v6	4.191E-18	503	1.000	7.535E-01	6.241E-01	6.952E-01	5.251E-01	0.932	0.920	546	487	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q8Y9Y4-F1-model_v6	8.883E-19	503	1.000	7.462E-01	6.086E-01	6.749E-01	4.953E-01	0.912	0.898	546	488	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-P81406-F1-model_v6	2.510E-19	503	1.000	7.106E-01	5.916E-01	6.463E-01	4.946E-01	0.930	0.903	546	496	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q6HJ19-F1-model_v6	4.191E-18	502	1.000	7.566E-01	6.177E-01	6.888E-01	5.193E-01	0.912	0.905	546	486	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q8G1Z9-F1-model_v6	5.915E-18	502	1.000	7.552E-01	6.230E-01	6.939E-01	5.287E-01	0.930	0.916	546	487	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-B2JS88-F1-model_v6	5.297E-19	502	1.000	7.085E-01	5.925E-01	6.562E-01	5.087E-01	0.930	0.922	546	489	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-B0VST2-F1-model_v6	5.001E-19	502	1.000	7.127E-01	5.949E-01	6.571E-01	5.050E-01	0.929	0.918	546	490	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-A5WA96-F1-model_v6	1.986E-18	502	1.000	7.427E-01	6.184E-01	6.844E-01	5.136E-01	0.929	0.918	546	490	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-P56533-F1-model_v6	2.359E-18	502	1.000	7.406E-01	6.146E-01	6.638E-01	5.183E-01	0.930	0.891	546	503	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-C4ZVI3-F1-model_v6	1.986E-18	501	1.000	7.337E-01	5.980E-01	6.829E-01	5.183E-01	0.916	0.928	546	474	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q9I6C8-F1-model_v6	1.407E-18	501	1.000	7.510E-01	6.127E-01	6.957E-01	4.975E-01	0.923	0.922	546	476	batch001_barbun6h_20cpu
