query	target	evalue	bits	prob	alntmscore	qtmscore	ttmscore	lddt	qcov	tcov	qlen	tlen	batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	4mf4-assembly1_F	8.683E-02	49	0.442	4.318E-01	2.279E-01	3.942E-01	2.605E-01	0.517	0.891	520	257	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	2qjg-assembly1_K	9.175E-02	49	0.442	4.523E-01	2.617E-01	4.394E-01	2.569E-01	0.644	0.966	520	266	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	3azr-assembly2_B	1.507E-01	49	0.442	4.634E-01	2.878E-01	4.359E-01	2.777E-01	0.550	0.968	520	308	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	2cu0-assembly1_A	1.024E-01	49	0.442	4.493E-01	2.380E-01	3.244E-01	2.657E-01	0.558	0.670	520	358	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	3ayr-assembly1_A	1.592E-01	49	0.442	4.643E-01	3.025E-01	3.969E-01	2.823E-01	0.569	0.923	520	366	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	2vx7-assembly1_A	6.238E-02	49	0.442	4.292E-01	2.734E-01	3.590E-01	2.459E-01	0.560	0.839	520	367	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	4yzt-assembly1_A	7.777E-02	49	0.442	4.280E-01	2.631E-01	2.663E-01	2.555E-01	0.492	0.594	520	512	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	1p1x-assembly2_B	2.216E-01	48	0.411	4.824E-01	2.537E-01	4.602E-01	2.836E-01	0.527	0.944	520	251	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	2cu0-assembly2_B	5.004E-02	48	0.411	3.635E-01	2.457E-01	3.360E-01	2.597E-01	0.796	0.907	520	355	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	2gqa-assembly1_A	3.220E-02	48	0.411	3.551E-01	2.516E-01	3.270E-01	2.447E-01	0.623	0.953	520	364	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	9em0-assembly1_B	7.777E-02	48	0.411	3.952E-01	2.770E-01	3.510E-01	2.641E-01	0.604	0.941	520	373	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	3wk3-assembly1_A	1.083E-01	47	0.382	4.472E-01	2.281E-01	4.313E-01	2.509E-01	0.521	0.944	520	215	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	3lv6-assembly1_B	1.878E-01	47	0.382	5.048E-01	2.471E-01	4.796E-01	2.537E-01	0.521	0.935	520	217	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	3nq7-assembly1_B	2.216E-01	47	0.382	5.183E-01	2.461E-01	4.866E-01	2.555E-01	0.517	0.922	520	218	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	3nqe-assembly1_A	1.277E-01	47	0.382	4.701E-01	2.407E-01	4.628E-01	2.442E-01	0.521	0.982	520	219	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	5emu-assembly1_A	1.778E-01	47	0.382	4.628E-01	2.504E-01	4.523E-01	2.716E-01	0.575	0.976	520	248	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	2qjg-assembly2_S	1.878E-01	47	0.382	4.792E-01	2.742E-01	4.729E-01	2.684E-01	0.662	0.985	520	264	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	1icq-assembly2_B	1.262E-02	47	0.382	3.184E-01	2.304E-01	3.012E-01	2.166E-01	0.619	0.949	520	351	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	8qn1-assembly2_C	9.175E-02	47	0.382	4.166E-01	2.597E-01	3.337E-01	2.500E-01	0.527	0.869	520	374	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	5mkv-assembly1_C	3.595E-02	47	0.382	3.352E-01	1.862E-01	1.936E-01	2.486E-01	0.506	0.426	520	493	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	4yzp-assembly1_A	1.592E-01	47	0.382	4.412E-01	2.890E-01	2.940E-01	2.777E-01	0.573	0.603	520	509	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	6m77-assembly1_A	4.482E-02	47	0.382	3.685E-01	2.592E-01	1.702E-01	2.427E-01	0.619	0.355	520	907	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	6z9i-assembly2_B	2.097E-01	46	0.353	4.586E-01	2.506E-01	4.501E-01	2.710E-01	0.598	0.980	520	248	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	3npv-assembly2_A	2.097E-01	46	0.353	4.662E-01	2.479E-01	4.453E-01	2.725E-01	0.577	0.948	520	249	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	5hpc-assembly1_A	3.444E-01	46	0.353	4.888E-01	2.896E-01	4.268E-01	3.011E-01	0.510	0.873	520	316	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	2gft-assembly1_A	3.799E-02	46	0.353	3.417E-01	2.227E-01	2.746E-01	2.454E-01	0.552	0.826	520	386	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	4kqn-assembly1_A	3.402E-02	46	0.353	3.227E-01	1.776E-01	1.915E-01	2.455E-01	0.496	0.457	520	460	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	5uqc-assembly1_B-2	3.220E-02	46	0.353	3.312E-01	1.905E-01	1.999E-01	2.428E-01	0.506	0.438	520	479	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	2ftw-assembly1_A	3.047E-02	46	0.353	3.204E-01	1.823E-01	1.917E-01	2.469E-01	0.506	0.436	520	484	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	3p5y-assembly1_B	2.097E-01	45	0.326	4.750E-01	2.450E-01	4.630E-01	2.561E-01	0.565	0.968	520	219	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	7dz2-assembly1_C	1.024E-01	45	0.326	4.089E-01	2.456E-01	3.870E-01	2.490E-01	0.569	0.933	520	284	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	6s32-assembly4_D	5.004E-02	45	0.326	3.660E-01	2.334E-01	3.113E-01	2.267E-01	0.544	0.872	520	352	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	2vx5-assembly1_A	9.695E-02	45	0.326	4.080E-01	2.621E-01	3.425E-01	2.434E-01	0.560	0.839	520	367	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	5m3c-assembly1_B	2.097E-01	45	0.326	4.565E-01	1.766E-01	2.067E-01	2.688E-01	0.365	0.347	520	426	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	6mgi-assembly1_B-2	5.004E-02	45	0.326	3.636E-01	2.108E-01	1.325E-01	2.282E-01	0.481	0.319	520	911	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	5vyj-assembly1_A	4.482E-02	45	0.326	3.673E-01	2.122E-01	1.331E-01	2.252E-01	0.479	0.319	520	918	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	1km0-assembly1_B	2.216E-01	44	0.301	4.696E-01	2.333E-01	4.483E-01	2.530E-01	0.515	0.943	520	212	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	7p76-assembly9_I	1.024E-01	44	0.301	3.763E-01	2.213E-01	3.721E-01	2.540E-01	0.675	0.976	520	246	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	8for-assembly2_B	1.878E-01	44	0.301	4.282E-01	2.353E-01	4.242E-01	2.584E-01	0.623	0.992	520	247	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	3npx-assembly2_B	8.218E-02	44	0.301	3.634E-01	2.191E-01	3.606E-01	2.505E-01	0.679	0.992	520	247	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	3qz6-assembly1_A	2.474E-01	44	0.301	4.702E-01	2.469E-01	4.223E-01	2.527E-01	0.513	0.869	520	259	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	6su1-assembly2_G	4.482E-02	44	0.301	3.139E-01	2.403E-01	2.882E-01	2.497E-01	0.715	0.900	520	411	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	2epo-assembly1_A	6.965E-02	44	0.301	3.246E-01	2.888E-01	2.491E-01	2.623E-01	0.856	0.749	520	626	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	1los-assembly2_C	2.216E-01	43	0.277	4.555E-01	2.176E-01	4.522E-01	2.502E-01	0.517	0.995	520	191	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	3sec-assembly1_A-2	2.474E-01	43	0.277	4.699E-01	2.372E-01	4.661E-01	2.468E-01	0.517	0.995	520	214	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	3nq8-assembly1_A	2.919E-01	43	0.277	4.254E-01	2.245E-01	3.860E-01	2.878E-01	0.535	0.870	520	246	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	1m1b-assembly1_A	3.444E-01	43	0.277	4.378E-01	2.750E-01	4.342E-01	2.935E-01	0.775	0.993	520	291	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	2zyf-assembly1_A-2	1.277E-01	43	0.277	3.855E-01	2.301E-01	3.367E-01	2.557E-01	0.569	0.841	520	314	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	8auq-assembly2_B	1.878E-01	43	0.277	3.972E-01	2.714E-01	3.543E-01	2.662E-01	0.594	0.929	520	364	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	2j62-assembly1_B	4.241E-02	43	0.277	2.930E-01	2.786E-01	2.574E-01	2.561E-01	0.935	0.850	520	585	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	5a6b-assembly1_B	9.695E-02	43	0.277	3.432E-01	2.760E-01	2.419E-01	2.593E-01	0.750	0.687	520	617	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	5ac5-assembly1_A	8.683E-02	43	0.277	3.264E-01	2.975E-01	2.572E-01	2.628E-01	0.890	0.806	520	625	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	1gql-assembly1_B	3.799E-02	43	0.277	2.872E-01	2.400E-01	1.901E-01	2.525E-01	0.794	0.707	520	700	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	6v3o-assembly1_C	3.402E-02	43	0.277	3.349E-01	1.905E-01	1.192E-01	2.064E-01	0.462	0.301	520	930	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	3rlu-assembly1_B	4.294E-01	42	0.254	5.030E-01	2.520E-01	4.924E-01	2.536E-01	0.515	0.972	520	218	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	3w29-assembly1_A	1.426E-01	42	0.254	3.848E-01	2.316E-01	3.287E-01	2.473E-01	0.502	0.858	520	324	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	5mle-assembly1_A	6.238E-02	42	0.254	3.211E-01	1.794E-01	1.919E-01	2.406E-01	0.506	0.445	520	472	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	3odm-assembly3_E	4.794E-01	42	0.254	5.043E-01	3.269E-01	3.248E-01	2.708E-01	0.573	0.573	520	524	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	2vvn-assembly1_A	1.985E-01	42	0.254	3.780E-01	2.990E-01	2.511E-01	2.781E-01	0.748	0.588	520	648	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	4lc8-assembly1_B	4.537E-01	41	0.233	5.015E-01	2.448E-01	4.733E-01	2.522E-01	0.517	0.922	520	218	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	3p61-assembly1_B	5.656E-01	41	0.233	5.117E-01	2.544E-01	5.051E-01	2.599E-01	0.521	0.986	520	218	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	3qez-assembly1_B	3.444E-01	41	0.233	4.628E-01	2.319E-01	4.566E-01	2.509E-01	0.521	0.986	520	218	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	3ayv-assembly4_D	3.846E-01	41	0.233	4.702E-01	1.826E-01	3.301E-01	2.557E-01	0.315	0.602	520	244	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	3npv-assembly1_B	1.778E-01	41	0.233	3.660E-01	2.160E-01	3.584E-01	2.574E-01	0.658	0.972	520	246	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	3u2e-assembly1_B	2.097E-01	41	0.233	3.930E-01	1.710E-01	2.880E-01	2.585E-01	0.369	0.659	520	255	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	2y5s-assembly1_A	5.004E-02	41	0.233	3.129E-01	1.673E-01	2.625E-01	2.229E-01	0.419	0.911	520	280	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	3qqw-assembly2_D	3.260E-01	41	0.233	4.307E-01	2.719E-01	4.289E-01	2.704E-01	0.579	0.996	520	281	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	1egz-assembly3_C	2.919E-01	41	0.233	4.254E-01	2.520E-01	3.781E-01	2.566E-01	0.475	0.914	520	291	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	8bqc-assembly1_A	3.846E-01	41	0.233	4.601E-01	2.736E-01	4.112E-01	2.642E-01	0.488	0.923	520	298	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	5byw-assembly2_B	4.794E-01	41	0.233	4.561E-01	2.706E-01	4.027E-01	2.812E-01	0.521	0.902	520	316	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	4c6n-assembly1_A-2	2.097E-01	41	0.233	4.201E-01	1.909E-01	2.490E-01	2.379E-01	0.435	0.474	520	363	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	8auj-assembly2_B	2.763E-01	41	0.233	4.159E-01	2.646E-01	3.390E-01	2.597E-01	0.527	0.866	520	366	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	7z4q-assembly1_A	1.985E-01	41	0.233	3.828E-01	1.940E-01	2.004E-01	2.525E-01	0.423	0.404	520	497	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	4aiu-assembly1_A	2.216E-01	41	0.233	3.750E-01	2.954E-01	2.718E-01	2.744E-01	0.750	0.663	520	576	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	5fl0-assembly2_B	1.878E-01	41	0.233	3.614E-01	2.838E-01	2.302E-01	2.674E-01	0.738	0.550	520	682	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	3egi-assembly1_A	1.878E-01	40	0.214	3.664E-01	1.207E-01	2.688E-01	2.571E-01	0.263	0.708	520	195	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	3m47-assembly1_A	3.444E-01	40	0.214	4.534E-01	2.256E-01	4.353E-01	2.460E-01	0.560	0.952	520	209	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	3qmt-assembly1_B	3.639E-01	40	0.214	4.622E-01	2.271E-01	4.310E-01	2.433E-01	0.512	0.908	520	218	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	8qps-assembly1_B	4.064E-01	40	0.214	4.371E-01	2.183E-01	4.142E-01	2.714E-01	0.517	0.927	520	220	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	3nq2-assembly2_B	2.342E-01	40	0.214	3.963E-01	2.216E-01	3.938E-01	2.438E-01	0.487	0.996	520	244	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	7p76-assembly7_G	9.695E-02	40	0.214	3.337E-01	2.033E-01	3.279E-01	2.331E-01	0.658	0.976	520	248	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	6z9h-assembly2_B	3.444E-01	40	0.214	4.215E-01	2.328E-01	4.041E-01	2.584E-01	0.527	0.940	520	248	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	8u0z-assembly1_A	3.846E-01	40	0.214	4.360E-01	2.535E-01	4.304E-01	2.627E-01	0.606	0.981	520	260	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	8b3y-assembly1_A	3.444E-01	40	0.214	4.144E-01	2.682E-01	3.671E-01	2.700E-01	0.546	0.887	520	335	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	8pbs-assembly1_A-2	2.474E-01	40	0.214	4.251E-01	1.960E-01	2.604E-01	2.379E-01	0.442	0.477	520	354	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	6hfk-assembly1_A	2.342E-01	40	0.214	4.170E-01	1.934E-01	2.510E-01	2.419E-01	0.435	0.481	520	362	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	4c6e-assembly1_A	1.778E-01	40	0.214	3.987E-01	1.846E-01	2.392E-01	2.278E-01	0.435	0.473	520	364	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	8auj-assembly1_A	3.260E-01	40	0.214	4.208E-01	2.623E-01	3.402E-01	2.632E-01	0.517	0.852	520	366	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	6pwj-assembly2_B	3.444E-01	40	0.214	4.276E-01	1.626E-01	1.957E-01	2.556E-01	0.329	0.335	520	406	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	1gkr-assembly1_A	1.209E-01	40	0.214	3.270E-01	1.792E-01	1.962E-01	2.490E-01	0.492	0.457	520	451	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	6mgi-assembly1_A-2	7.360E-02	40	0.214	3.361E-01	1.961E-01	1.249E-01	2.118E-01	0.479	0.326	520	915	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	5vyj-assembly1_D	1.024E-01	40	0.214	3.582E-01	2.132E-01	1.340E-01	2.213E-01	0.485	0.319	520	918	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	3pby-assembly1_B	4.537E-01	39	0.196	4.631E-01	2.305E-01	4.507E-01	2.468E-01	0.515	0.972	520	218	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	6m1w-assembly1_B-2	1.878E-01	39	0.196	3.646E-01	1.343E-01	1.855E-01	2.361E-01	0.331	0.413	520	346	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	8pbq-assembly1_A-2	2.763E-01	39	0.196	4.100E-01	1.882E-01	2.495E-01	2.360E-01	0.442	0.492	520	354	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	6myw-assembly3_C	1.426E-01	39	0.196	3.373E-01	2.200E-01	2.843E-01	2.456E-01	0.533	0.882	520	356	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	6hfr-assembly1_A	2.615E-01	39	0.196	4.065E-01	1.893E-01	2.481E-01	2.437E-01	0.435	0.481	520	362	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	6hfh-assembly1_A	2.474E-01	39	0.196	3.985E-01	1.860E-01	2.435E-01	2.342E-01	0.435	0.479	520	363	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	8aun-assembly2_B	3.846E-01	39	0.196	4.226E-01	2.635E-01	3.397E-01	2.621E-01	0.517	0.852	520	366	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	6gdd-assembly1_A	4.064E-01	39	0.196	4.139E-01	2.543E-01	3.244E-01	2.626E-01	0.606	0.701	520	375	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	5o82-assembly1_A	5.004E-02	39	0.196	2.932E-01	1.884E-01	1.946E-01	2.110E-01	0.531	0.701	520	495	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	2c8n-assembly4_D	1.277E-01	39	0.196	3.694E-01	2.114E-01	2.191E-01	2.185E-01	0.460	0.663	520	496	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	5a6j-assembly1_A	2.763E-01	39	0.196	3.594E-01	2.863E-01	2.510E-01	2.667E-01	0.740	0.673	520	618	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	2xm2-assembly2_B	2.342E-01	39	0.196	3.459E-01	2.719E-01	2.319E-01	2.684E-01	0.738	0.587	520	641	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	1h41-assembly1_A	8.218E-02	39	0.196	2.831E-01	2.395E-01	1.945E-01	2.546E-01	0.794	0.696	520	700	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	2v5d-assembly1_A	4.014E-02	39	0.196	2.469E-01	2.349E-01	1.860E-01	2.394E-01	0.935	0.691	520	722	smoke_batch
